Run,Assay Type,AssemblyName,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,dev_stage,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,ligation_id,Organism,Platform,ReleaseDate,create_date,version,Sample Name,sex,SRA Study,TISSUE,intentional_duplicate (run),dangling_references (run)
SRR10062091,RAD-Seq,assembly,208,115574452,PRJNA563695,SAMN12685900,Model organism or animal,38657906,RUTGERS,2014-06-24,public,"bam,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6795720,Illumina HiSeq 2500,not applicable,L0617,SINGLE,Reduced Representation,GENOMIC,L0617,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:17:00Z,1,APCL14_341_L0617,not applicable,SRP220170,tail fin,,
SRR10062092,RAD-Seq,assembly,208,101961187,PRJNA563695,SAMN12685899,Model organism or animal,34979126,RUTGERS,2014-06-24,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6795719,Illumina HiSeq 2500,not applicable,L0616,SINGLE,Reduced Representation,GENOMIC,L0616,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_338_L0616,not applicable,SRP220170,tail fin,,
SRR10062093,RAD-Seq,assembly,208,113015784,PRJNA563695,SAMN12685898,Model organism or animal,38200954,RUTGERS,2014-06-24,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6795718,Illumina HiSeq 2500,not applicable,L0615,SINGLE,Reduced Representation,GENOMIC,L0615,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:17:00Z,1,APCL14_337_L0615,not applicable,SRP220170,tail fin,,
SRR10062094,RAD-Seq,assembly,207,105473453,PRJNA563695,SAMN12685897,Model organism or animal,37109856,RUTGERS,2014-06-22,public,"bam,run.zq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6795717,Illumina HiSeq 2500,not applicable,L0614,SINGLE,Reduced Representation,GENOMIC,L0614,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:17:00Z,1,APCL14_320_L0614,not applicable,SRP220170,tail fin,,
SRR10062095,RAD-Seq,assembly,207,103922438,PRJNA563695,SAMN12685896,Model organism or animal,36692768,RUTGERS,2014-06-22,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6795716,Illumina HiSeq 2500,not applicable,L0613,SINGLE,Reduced Representation,GENOMIC,L0613,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_312_L0613,male,SRP220170,tail fin,,
SRR10062096,RAD-Seq,assembly,207,93984405,PRJNA563695,SAMN12685895,Model organism or animal,34165783,RUTGERS,2014-06-22,public,"sra,bam,run.zq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6795715,Illumina HiSeq 2500,not applicable,L0612,SINGLE,Reduced Representation,GENOMIC,L0612,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:17:00Z,1,APCL14_309_L0612,male,SRP220170,tail fin,,
SRR10062097,RAD-Seq,assembly,207,79796724,PRJNA563695,SAMN12685894,Model organism or animal,30052282,RUTGERS,2014-06-24,public,"bam,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6795714,Illumina HiSeq 2500,not applicable,L0611,SINGLE,Reduced Representation,GENOMIC,L0611,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:17:00Z,1,APCL14_344_L0611,not applicable,SRP220170,tail fin,,
SRR10062098,RAD-Seq,assembly,207,253989779,PRJNA563695,SAMN12685723,Model organism or animal,107908078,RUTGERS,2013-05-27,public,"bam,sra,run.zq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6795713,Illumina HiSeq 2500,not applicable,L0275,SINGLE,Reduced Representation,GENOMIC,L0275,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_242_L0275,male,SRP220170,tail fin,,
SRR10062099,RAD-Seq,assembly,207,88074425,PRJNA563695,SAMN12685893,Model organism or animal,32154110,RUTGERS,2014-06-24,public,"bam,run.zq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6795712,Illumina HiSeq 2500,not applicable,L0609,SINGLE,Reduced Representation,GENOMIC,L0609,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_335_L0609,male,SRP220170,tail fin,,
SRR10062100,RAD-Seq,assembly,207,70236420,PRJNA563695,SAMN12685892,Model organism or animal,27671221,RUTGERS,2014-06-24,public,"sra,bam,run.zq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6795711,Illumina HiSeq 2500,not applicable,L0608,SINGLE,Reduced Representation,GENOMIC,L0608,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:17:00Z,1,APCL14_334_L0608,not applicable,SRP220170,tail fin,,
SRR10062101,RAD-Seq,assembly,208,68620559,PRJNA563695,SAMN12685891,Model organism or animal,26645066,RUTGERS,2014-06-24,public,"bam,sra,run.zq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6795710,Illumina HiSeq 2500,not applicable,L0607,SINGLE,Reduced Representation,GENOMIC,L0607,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:17:00Z,1,APCL14_333_L0607,male,SRP220170,tail fin,,
SRR10062102,RAD-Seq,assembly,207,99200792,PRJNA563695,SAMN12685890,Model organism or animal,34939065,RUTGERS,2014-06-22,public,"run.zq,bam,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6795709,Illumina HiSeq 2500,not applicable,L0605,SINGLE,Reduced Representation,GENOMIC,L0605,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_323_L0605,not applicable,SRP220170,tail fin,,
SRR10062103,RAD-Seq,assembly,207,111014031,PRJNA563695,SAMN12685889,Model organism or animal,38140799,RUTGERS,2014-06-22,public,"run.zq,bam,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,SRX6795708,Illumina HiSeq 2500,not applicable,L0604,SINGLE,Reduced Representation,GENOMIC,L0604,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_321_L0604,male,SRP220170,tail fin,,
SRR10062104,RAD-Seq,assembly,207,85095116,PRJNA563695,SAMN12685888,Model organism or animal,31419140,RUTGERS,2014-06-22,public,"bam,run.zq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",adult,SRX6795707,Illumina HiSeq 2500,not applicable,L0603,SINGLE,Reduced Representation,GENOMIC,L0603,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_319_L0603,female,SRP220170,tail fin,,
SRR10062105,RAD-Seq,assembly,207,120271931,PRJNA563695,SAMN12685887,Model organism or animal,40307673,RUTGERS,2014-06-22,public,"bam,run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",adult,SRX6795706,Illumina HiSeq 2500,not applicable,L0601,SINGLE,Reduced Representation,GENOMIC,L0601,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_317_L0601,female,SRP220170,tail fin,,
SRR10062106,RAD-Seq,assembly,208,129000093,PRJNA563695,SAMN12685886,Model organism or animal,42244244,RUTGERS,2014-06-22,public,"run.zq,sra,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6795705,Illumina HiSeq 2500,not applicable,L0600,SINGLE,Reduced Representation,GENOMIC,L0600,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_314_L0600,not applicable,SRP220170,tail fin,,
SRR10062107,RAD-Seq,assembly,208,86074437,PRJNA563695,SAMN12685885,Model organism or animal,31059512,RUTGERS,2014-06-22,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6795704,Illumina HiSeq 2500,not applicable,L0599,SINGLE,Reduced Representation,GENOMIC,L0599,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_313_L0599,not applicable,SRP220170,tail fin,,
SRR10062108,RAD-Seq,assembly,207,128910611,PRJNA563695,SAMN12685884,Model organism or animal,42581000,RUTGERS,2014-06-22,public,"bam,run.zq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6795703,Illumina HiSeq 2500,not applicable,L0598,SINGLE,Reduced Representation,GENOMIC,L0598,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_310_L0598,not applicable,SRP220170,tail fin,,
SRR10062109,RAD-Seq,assembly,207,157738143,PRJNA563695,SAMN12685722,Model organism or animal,71011743,RUTGERS,2013-05-27,public,"bam,sra,run.zq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",adult,SRX6795702,Illumina HiSeq 2500,not applicable,L0274,SINGLE,Reduced Representation,GENOMIC,L0274,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_241_L0274,female,SRP220170,tail fin,,
SRR10062110,RAD-Seq,assembly,208,107682651,PRJNA563695,SAMN12685883,Model organism or animal,36927042,RUTGERS,NA,public,"run.zq,bam,sra","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",NA,SRX6795701,Illumina HiSeq 2500,not applicable,L0596,SINGLE,Reduced Representation,GENOMIC,L0596,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,id_error_3_L0596,NA,SRP220170,tail fin,,
SRR10062111,RAD-Seq,assembly,207,70208115,PRJNA563695,SAMN12685882,Model organism or animal,27010659,RUTGERS,2014-06-22,public,"sra,run.zq,bam","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",adult,SRX6795700,Illumina HiSeq 2500,not applicable,L0594,SINGLE,Reduced Representation,GENOMIC,L0594,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_299_L0594,female,SRP220170,tail fin,,
SRR10062112,RAD-Seq,assembly,208,74265972,PRJNA563695,SAMN12685881,Model organism or animal,28164632,RUTGERS,2014-06-22,public,"bam,sra,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6795699,Illumina HiSeq 2500,not applicable,L0593,SINGLE,Reduced Representation,GENOMIC,L0593,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_292_L0593,male,SRP220170,tail fin,,
SRR10062113,RAD-Seq,assembly,207,104922415,PRJNA563695,SAMN12685880,Model organism or animal,36179139,RUTGERS,2014-06-22,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",adult,SRX6795698,Illumina HiSeq 2500,not applicable,L0592,SINGLE,Reduced Representation,GENOMIC,L0592,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_291_L0592,male,SRP220170,tail fin,,
SRR10062114,RAD-Seq,assembly,207,112162907,PRJNA563695,SAMN12685879,Model organism or animal,38159679,RUTGERS,2014-06-22,public,"run.zq,bam,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",adult,SRX6795697,Illumina HiSeq 2500,not applicable,L0591,SINGLE,Reduced Representation,GENOMIC,L0591,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL14_290_L0591,female,SRP220170,tail fin,,
SRR10062115,RAD-Seq,assembly,207,103665225,PRJNA563695,SAMN12685878,Model organism or animal,35968355,RUTGERS,2013-06-02,public,"bam,sra,run.zq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6795696,Illumina HiSeq 2500,not applicable,L0494,SINGLE,Reduced Representation,GENOMIC,L0494,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_552_L0494,not applicable,SRP220170,tail fin,,
SRR10062116,RAD-Seq,assembly,208,109938240,PRJNA563695,SAMN12685877,Model organism or animal,37307065,RUTGERS,NA,public,"sra,bam,run.zq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,SRX6795695,Illumina HiSeq 2500,not applicable,L0493,SINGLE,Reduced Representation,GENOMIC,L0493,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,id_error_5_L0493,NA,SRP220170,tail fin,,
SRR10062117,RAD-Seq,assembly,207,95807638,PRJNA563695,SAMN12685876,Model organism or animal,34057415,RUTGERS,2013-06-02,public,"sra,run.zq,bam","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",adult,SRX6795694,Illumina HiSeq 2500,not applicable,L0492,SINGLE,Reduced Representation,GENOMIC,L0492,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_548_L0492,female,SRP220170,tail fin,,
SRR10062118,RAD-Seq,assembly,208,99308391,PRJNA563695,SAMN12685875,Model organism or animal,34837806,RUTGERS,2013-06-02,public,"bam,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6795693,Illumina HiSeq 2500,not applicable,L0491,SINGLE,Reduced Representation,GENOMIC,L0491,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_538_L0491,female,SRP220170,tail fin,,
SRR10062119,RAD-Seq,assembly,208,105801360,PRJNA563695,SAMN12685874,Model organism or animal,36220356,RUTGERS,2013-05-22,public,"sra,bam,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",juvenile,SRX6795692,Illumina HiSeq 2500,not applicable,L0484,SINGLE,Reduced Representation,GENOMIC,L0484,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_025_L0484,not applicable,SRP220170,tail fin,,
SRR10062120,RAD-Seq,assembly,208,192290170,PRJNA563695,SAMN12685721,Model organism or animal,83022079,RUTGERS,2013-05-27,public,"sra,bam,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",juvenile,SRX6795691,Illumina HiSeq 2500,not applicable,L0273,SINGLE,Reduced Representation,GENOMIC,L0273,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_240_L0273,not applicable,SRP220170,tail fin,,
SRR10062121,RAD-Seq,assembly,208,86401928,PRJNA563695,SAMN12685873,Model organism or animal,30975742,RUTGERS,2013-05-22,public,"sra,bam,run.zq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6795690,Illumina HiSeq 2500,not applicable,L0482,SINGLE,Reduced Representation,GENOMIC,L0482,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_022_L0482,female,SRP220170,tail fin,,
SRR10062122,RAD-Seq,assembly,207,102055311,PRJNA563695,SAMN12685872,Model organism or animal,35893548,RUTGERS,2013-05-22,public,"bam,run.zq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",adult,SRX6795689,Illumina HiSeq 2500,not applicable,L0481,SINGLE,Reduced Representation,GENOMIC,L0481,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_020_L0481,female,SRP220170,tail fin,,
SRR10062123,RAD-Seq,assembly,207,150273614,PRJNA563695,SAMN12685871,Model organism or animal,48059000,RUTGERS,2013-05-22,public,"run.zq,sra,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6795688,Illumina HiSeq 2500,not applicable,L0480,SINGLE,Reduced Representation,GENOMIC,L0480,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_019_L0480,not applicable,SRP220170,tail fin,,
SRR10062124,RAD-Seq,assembly,208,98119887,PRJNA563695,SAMN12685870,Model organism or animal,33765883,RUTGERS,2013-06-01,public,"run.zq,bam,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",adult,SRX6795687,Illumina HiSeq 2500,not applicable,L0479,SINGLE,Reduced Representation,GENOMIC,L0479,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_499_L0479,female,SRP220170,tail fin,,
SRR10062125,RAD-Seq,assembly,208,117350240,PRJNA563695,SAMN12685869,Model organism or animal,39141519,RUTGERS,2013-05-31,public,"sra,run.zq,bam","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6795686,Illumina HiSeq 2500,not applicable,L0477,SINGLE,Reduced Representation,GENOMIC,L0477,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_497_L0477,female,SRP220170,tail fin,,
SRR10062126,RAD-Seq,assembly,208,85692675,PRJNA563695,SAMN12685868,Model organism or animal,30915324,RUTGERS,2013-05-31,public,"sra,run.zq,bam","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6795685,Illumina HiSeq 2500,not applicable,L0476,SINGLE,Reduced Representation,GENOMIC,L0476,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_495_L0476,not applicable,SRP220170,tail fin,,
SRR10062127,RAD-Seq,assembly,142,45300742,PRJNA563695,SAMN12686464,Model organism or animal,23194145,RUTGERS,2013-05-30,public,"run.zq,bam,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6796347,Illumina HiSeq 2500,not applicable,L2230,SINGLE,Reduced Representation,GENOMIC,L2230,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_414_L2230,female,SRP220170,tail fin,,
SRR10062128,RAD-Seq,assembly,208,346695723,PRJNA563695,SAMN12685780,Model organism or animal,143162413,RUTGERS,2013-05-28,public,"sra,bam,run.zq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6796346,Illumina HiSeq 2500,not applicable,L0342,SINGLE,Reduced Representation,GENOMIC,L0342,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL13_311_L0342,male,SRP220170,tail fin,,
SRR10062129,RAD-Seq,assembly,142,45585454,PRJNA563695,SAMN12686463,Model organism or animal,23198915,RUTGERS,2012-05-11,public,"run.zq,bam,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6796345,Illumina HiSeq 2500,not applicable,L2229,SINGLE,Reduced Representation,GENOMIC,L2229,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_210_L2229,male,SRP220170,tail fin,,
SRR10062130,RAD-Seq,assembly,142,41765046,PRJNA563695,SAMN12686462,Model organism or animal,21937153,RUTGERS,2012-05-11,public,"run.zq,sra,bam","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6796344,Illumina HiSeq 2500,not applicable,L2228,SINGLE,Reduced Representation,GENOMIC,L2228,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_209_L2228,not applicable,SRP220170,tail fin,,
SRR10062131,RAD-Seq,assembly,142,48257491,PRJNA563695,SAMN12686461,Model organism or animal,23976367,RUTGERS,2012-05-11,public,"sra,bam,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6796343,Illumina HiSeq 2500,not applicable,L2227,SINGLE,Reduced Representation,GENOMIC,L2227,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_205_L2227,not applicable,SRP220170,tail fin,,
SRR10062132,RAD-Seq,assembly,142,44506566,PRJNA563695,SAMN12686460,Model organism or animal,22837043,RUTGERS,2012-05-10,public,"sra,run.zq,bam","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",juvenile,SRX6796342,Illumina HiSeq 2500,not applicable,L2226,SINGLE,Reduced Representation,GENOMIC,L2226,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_167_L2226,not applicable,SRP220170,tail fin,,
SRR10062133,RAD-Seq,assembly,142,48599710,PRJNA563695,SAMN12686459,Model organism or animal,24101975,RUTGERS,2012-05-10,public,"run.zq,bam,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6796341,Illumina HiSeq 2500,not applicable,L2225,SINGLE,Reduced Representation,GENOMIC,L2225,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_150_L2225,not applicable,SRP220170,tail fin,,
SRR10062134,RAD-Seq,assembly,142,43513157,PRJNA563695,SAMN12686458,Model organism or animal,22583364,RUTGERS,2012-05-10,public,"sra,run.zq,bam","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",adult,SRX6796340,Illumina HiSeq 2500,not applicable,L2224,SINGLE,Reduced Representation,GENOMIC,L2224,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_144_L2224,female,SRP220170,tail fin,,
SRR10062135,RAD-Seq,assembly,142,51243418,PRJNA563695,SAMN12686457,Model organism or animal,25214611,RUTGERS,2012-05-10,public,"sra,bam,run.zq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",adult,SRX6796339,Illumina HiSeq 2500,not applicable,L2223,SINGLE,Reduced Representation,GENOMIC,L2223,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_138_L2223,female,SRP220170,tail fin,,
SRR10062136,RAD-Seq,assembly,142,48367019,PRJNA563695,SAMN12686456,Model organism or animal,24209439,RUTGERS,2012-05-09,public,"run.zq,sra,bam","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",adult,SRX6796338,Illumina HiSeq 2500,not applicable,L2222,SINGLE,Reduced Representation,GENOMIC,L2222,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_125_L2222,male,SRP220170,tail fin,,
SRR10062137,RAD-Seq,assembly,142,37767539,PRJNA563695,SAMN12686455,Model organism or animal,20982380,RUTGERS,2012-05-09,public,"sra,run.zq,bam","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",NA,SRX6796337,Illumina HiSeq 2500,not applicable,L2221,SINGLE,Reduced Representation,GENOMIC,L2221,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_123_L2221,NA,SRP220170,tail fin,,
SRR10062138,RAD-Seq,assembly,142,49819577,PRJNA563695,SAMN12686454,Model organism or animal,24658358,RUTGERS,2012-05-09,public,"bam,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",juvenile,SRX6796336,Illumina HiSeq 2500,not applicable,L2220,SINGLE,Reduced Representation,GENOMIC,L2220,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_122_L2220,not applicable,SRP220170,tail fin,,
SRR10062139,RAD-Seq,assembly,208,292197934,PRJNA563695,SAMN12685779,Model organism or animal,122552178,RUTGERS,2013-05-28,public,"bam,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",adult,SRX6796335,Illumina HiSeq 2500,not applicable,L0341,SINGLE,Reduced Representation,GENOMIC,L0341,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:19:00Z,1,APCL13_310_L0341,male,SRP220170,tail fin,,
SRR10062140,RAD-Seq,assembly,142,49813340,PRJNA563695,SAMN12686453,Model organism or animal,24510314,RUTGERS,2012-05-09,public,"run.zq,sra,bam","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",NA,SRX6796334,Illumina HiSeq 2500,not applicable,L2218,SINGLE,Reduced Representation,GENOMIC,L2218,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:18:00Z,1,APCL12_119_L2218,NA,SRP220170,tail fin,,
SRR10062141,RAD-Seq,assembly,142,41722385,PRJNA563695,SAMN12686452,Model organism or animal,21924229,RUTGERS,2012-05-09,public,"sra,bam,run.zq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",adult,SRX6796333,Illumina HiSeq 2500,not applicable,L2217,SINGLE,Reduced Representation,GENOMIC,L2217,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:19:00Z,1,APCL12_117_L2217,male,SRP220170,tail fin,,
SRR10062142,RAD-Seq,assembly,142,51478511,PRJNA563695,SAMN12686451,Model organism or animal,25150906,RUTGERS,2012-05-09,public,"bam,run.zq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",juvenile,SRX6796332,Illumina HiSeq 2500,not applicable,L2216,SINGLE,Reduced Representation,GENOMIC,L2216,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:19:00Z,1,APCL12_115_L2216,not applicable,SRP220170,tail fin,,
SRR10062143,RAD-Seq,assembly,142,65826065,PRJNA563695,SAMN12686450,Model organism or animal,29548264,RUTGERS,2012-05-09,public,"run.zq,sra,bam","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",adult,SRX6796331,Illumina HiSeq 2500,not applicable,L2215,SINGLE,Reduced Representation,GENOMIC,L2215,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:19:00Z,1,APCL12_106_L2215,male,SRP220170,tail fin,,
SRR10062144,RAD-Seq,assembly,142,55949373,PRJNA563695,SAMN12686449,Model organism or animal,26467579,RUTGERS,2012-05-09,public,"sra,run.zq,bam","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",juvenile,SRX6796330,Illumina HiSeq 2500,not applicable,L2214,SINGLE,Reduced Representation,GENOMIC,L2214,Amphiprion clarkii,ILLUMINA,2019-09-05T00:00:00Z,2019-09-05T15:19:00Z,1,APCL12_102_L2214,not applicable,SRP220170,tail fin,,
